2DD7642EC2AA5063D61EA2FF3E0B0BC7E45A05CF;2;CHOLÉCALCIFÉROL|140 microgrammes (5600 UI);ACIDE ALENDRONIQUE|70 mg;0
554685515E98EEDE2FDB5553E116416DA56DA76D;2;LERCANIDIPINE|18,88 mg;ÉNALAPRIL|15,29 mg;0
32F3B6D514AEAE6A283C0895C91C986F19131B1F;1;MAGNÉSIUM|3,82 mg;0
D902F2FAAE40E7039C207CA3BCE7E9C60037CBED;1;ACÉBUTOLOL BASE|4 g;1;538E228B7D3DDC81425BAC8ADA13DB9B8DAF79FF
43AEA646D6490F4A635B7776A3FB044149445E4C;1;GENTAMICINE|40 mg;1;388F3D475D43B66FC07C51AC7BEA26F7A1AFDC9A
DF148A5EB7379E0E25CC8CD39D3C56566A463E1D;1;TIMOLOL BASE|1 mg;2;FD1E3CF77CA28BED64901D72F6EC6A4110EDC554;51F36098E29F9B5CFB0951BD6187A60CCAC396F4
C34F82D4E1B3D5F5F61C62DE12CF36DAF544D716;1;ÉTELCALCÉTIDE|2,5 mg;1;785A1387D4F6F46F7F7CC6CEC5755FECAB80BF69
425D7D9D683A42551B9CAFE2C206CDB6D3E4D940;1;ESCITALOPRAM|5 mg;0
F75CAF72C74D949637D247EB7DF6E38411A139C3;1;CEFTAZIDIME ANHYDRE|0,5 g;0
CDC8C209F60B27F2D0CDB717AADC7DA5A7CF685D;1;BENZODODÉCINIUM (BROMURE DE) ANHYDRE|0,004 g;0
8E01B2DBDA4F0DB26222A10104A4E6E30967C5EE;1;PYRANTEL BASE|125,0 mg;1;FDA2BCFD1BEBA3AFAC245FB61AC47D37A659614F
BC9C3F7273E8DAF90F5B7B1A72F7E08B1FE2E549;1;BOSENTAN|62,50 mg;0
87B140E40149C95772A3F6DC8B8455A142EADAC3;1;IODE|37 g;2;D0426952343EA2D09A40DCA4ABB3314246AD02C8;A69EA33E9C37E319CA4B3397D047CB5D4219460C
D0CCC739EFABE240DBDDFEE571CB0C206CD7182F;2;LYSINE|0,425 g;GLUCOSE ANHYDRE|37,5 g;0
21AA32C1E86C11A78A2BE9EE647BAB24208B0CF8;1;ÉPROSARTAN|300 mg;1;BB695BD46089620AF38D91B38E593CCFDC6208A4
5DCFE9E91E96B7CF64F84476A066146393FA9A86;1;ASÉNAPINE|5 mg;0
8D33068B1D3686C9783C7765F36EA263D32036FB;1;ZOFÉNOPRIL|57,30 mg;1;09079F855DA123DDD47914E28165D483F3B75B62
1643314F554E73BA5B6E95255FEF14A9489AC4D8;2;CLAVULANIQUE (ACIDE)|100 mg;AMOXICILLINE ANHYDRE|1 g;0
94EFE0FCAB3D8C9B516C1469952F466C4D409697;1;ÉPINASTINE|0,436 mg;0
5400719839741E0D0D40E073E0E5AD1FF1C7AC09;1;METFORMINE BASE|280 mg;1;2F8158151E6329DD2BCF9375D30779B3FEE8AE69
90240790D0BE6863C45BD6FB824CF91903EDD890;1;VINORELBINE|20 mg;0
5D8FB90C37FF240DE8AEB6908A7FBD6EDF198C53;1;ROPINIROLE|0,25 mg;0
3DE6AB3E0B14EFE443B1DB546837C3665DC61CD4;1;ACIDE ACÉTYLSALICYLIQUE|1 g;1;FEF090E786AB80868E960F5F374C2A2030538690
9484EF77353AA1007F7392B59393B600397A3899;1;PRAMIPEXOLE BASE|2,10 mg;0
506B7A0FC760B2FAC6071FC156F40D13A5819813;1;CHLORPROMAZINE|100,00 mg;1;38B8A50BABDA9EC2FC509888C6E0F17D85E32FFF
08E9FE2A266AA50899244AA8A1064F2F99668E08;1;MOXIFLOXACINE BASE|400 mg;0
B878D9B7BAE6730711FE3609A590C142FC059A19;1;FLUOR ÉLÉMENT|0,750 mg;1;CC8FDEF0836222752B563B6BE018AE18F3934661
E61B8ABAC33126F3FA9D5DD283E9CEC4847AF0F7;1;OSIMERTINIB|80 mg;0
43FB4ED99D5577203C29FD19E09725BC81A8F9A6;1;MÉROPÉNEM ANHYDRE|500 mg;0
EC4D067851DB9B2B8E28A7CDEE42DBCD1D0828BE;1;ASÉNAPINE|10 mg;1;EF2055B3EAF0CBD03C1A21518A78B25D18ACEE93
C58BA755CD6D66F6AC38BCD795961092AD7B7817;1;AMOROLFINE BASE|5 g;3;BFA2CD865B1D253848CB67978673413211C9481D;EBE877ADB1AE529A5E55D22C1C0D9114E5C31681;431A0F374E063B551CAB3A37AAA8908D2964CCD3
771C1D9F2ECB9741FE67021B14AF500EAEA391FD;1;AMPICILLINE ANHYDRE|2 g;0
43C5638CEA0CF598941503B116347371C8C6EA8F;1;AFATINIB|50 mg;1;5387DABA4128A2FC8ECBA0CA637D1422CFCCBF3A
E48D0A4C85AFC0FE4B5D9896C67166F222330D9F;1;CIPROFLOXACINE|500 mg;2;31FB97BFB407A4F681DBE075D3DD93CDC745E89C;3BCBB89605C139CCFBC5CC6423BCC1A6D10339AB
2D95D72F1428ECBDDDE6261D28B523BD4600C3DA;1;BÊTA-ESTRADIOL|2 mg;1;984812C3A4118E9B770272DC061118C0BC86F72B
82702B3729E712C41457D6B85011BB20330B4E89;1;PÉRINDOPRIL|1,669 mg;0
A546F6416768EA8766E933AC184A6A04656EA37E;1;OCTRÉOTIDE|10 mg;1;59456CDD52E95C45E8303FA5D6175530C5D7FA87
758A489ACDA6FEA67B41C874FCA0BC9679BA4719;1;NINTÉDANIB|100 mg;0
04E37152262B56B1D1D2229B141403E58A9D95BC;1;FENTANYL|600 microgrammes;3;5DCEB94361B6F37E84A4BA33DCCF4CA5521842D6;D85B73D3F8CE08C52A57E732CCFFC1A901DEDD13;FD616C5D7CB9E72A3E6407BE82D8E85CEA876322
D7E73B8BBB2D3D3A6FBFEBA0E4106C3808B65B8B;1;ALFENTANIL|0,500 mg;1;4B775764A847842794D9884D0D71C8A907F9965B
F1722FDFE9F6C762F27CB1F9A34AA11DD0FB140A;2;BUPRÉNORPHINE|2 mg;NALOXONE BASE|0,5 mg;0
81EBCF7C2946F4FBFA076D7FE4689276C3FC2459;1;METFORMINE BASE|780 mg;1;502AE63F860829F62DAAE0269A4CF1A73E1088F2
618C36063E2FB397C04350A7A424C7D1B2FAC5C7;1;IMATINIB|400 mg;4;851C140A9184F96ABA16C5FA66ABFCB0CC647FFA;4157846B9555DB3261E34ED09813318CA8B104EC;AABB285EA1654C9A7D39BBD3355687ACD712ABDC;6CE836A3F4BA9C54EFCA2CEC9914A5D85D8D5EB7
05B321E175ABDECFA25C255FA6042839CB9281D4;1;PASIRÉOTIDE|20 mg;1;598ED0B30E685D29ACB3689D7BE87B2F10B1210C
EBF5E6FAEF6A8B5F17A533AF9C37F461C97ED0F8;1;PALIPÉRIDONE|100 mg;0
D96CDAC9E804DFC0F12F8EA4C40193ACFA971AB7;1;OLSALAZINE BASE|436,50 mg;0
2F8F77EF986B971925DF7CBA741C6EA89A637A6A;1;DESMOPRESSINE|240 microgrammes;1;397B17E0EB4B2E21F359F24459252DA72FD703FF
201D4BA32F738A95029A3E09102C489BDD0FC483;1;ATORVASTATINE|20 mg;8;DF6F2798DE75316AFB8D9D68AEF9EB3D011A3C56;DDEC3070E948602CD4A6C3A1771CB2CA53389731;E939F094823C57EFBBA0CA1BFBDC6E5281F533E4;D249F341D6235CF6997E5B451B2D91785D33DB5B;B0F09EC06ED5219DB0E64BD386BC9551B1185439;1253ABEFF377D6763615410C9580F2AC729C2D1D;EC321D19B0EC8804DA269D3ADDB7FA70A762B997;6384087074FD00A7571D39D2ECEC6445BC40CC80
092FC56697D0323146826F50D4378CB5EE45EBA4;3;LYSINE|2,14 g;GLUCOSE ANHYDRE|250 g;CYSTÉINE|0,38 g;0
72EA120CF843DA4BC545D6A9FAFC974F74B1DE1C;1;VENLAFAXINE|75 mg;0
F390A5A4A5BE2EF664D3893C52C6D88B3580732F;1;TERBINAFINE|250,00 mg;1;5EBAE71A1EB079EA091E9654698E6891877C66CE
A4C9B560AE6C101C4C30416C9E8B5E8176443C4C;1;FENTANYL|1000 microgrammes;0
3B738BF5C1B573BD33FFBD148B1667DB26F39EC6;1;CÉFADROXIL|250 mg;0
9184FD61BA41F5E59CCC199CB7977753A46BAE33;1;ÉNOXACINE ANHYDRE|200 mg;0
B9C88C02D1D238F6C2DDEFB2B20D76C90F9A1C76;1;BENZYDAMINE|2,68 mg;1;3008851C1C28F3F9D40964A2DF7510EDE8A6E9D1
F24A5AE8A91B43FA54B8CE0C5E32DD3A13CB9616;1;CHLORHYDRATE DE LIDOCAÏNE ANHYDRE|2,000 g;1;8DA13BE127652D97E343DC49F3A1284820FD5B79
3BC371C0E5B9DDDF2E85D637EA1E4D727E125AD4;1;PHÉNOXYMÉTHYLPÉNICILLINE|1 000 000 U.I.;0
8619BA814C771BDB2FAD0DA4AF726FAB1DE42C60;1;LÉVOFLOXACINE|5 mg;3;105F855B66F9F3379241980767F3F1B189F266CA;B504E27413DF81A8AD483E27814C6A6CA4608CBE;0B4608EC596D5D9332890ED4202D5D0DD41B3837
9602620E87FE4BC767147767292E94802694C53A;1;ACIDE ACÉTYLSALICYLIQUE|1 g;0
039B3D3AB7F7E3D08246F6779304CCC0EB6BCA3F;1;CÉFAMANDOLE BASE|750,00 mg;0
39265B4DAD243D11856ED2E920294A3C5A69CE8E;1;FER|20 mg;1;0BB8794C72CCBE1AB09E68BB3B9A79A404BDAE62
CEC7D0BF0B5721EF3131D5821EC412B00A25B4FB;1;VANCOMYCINE BASE|250 mg;0
FA4350121FEE4FAE9EE804789341CCB8ECF6610C;1;CHLORURE DE BENZALKONIUM|0,0125 g;0
7F21C49B62B0BF5AE5E6B900E04AB7CFF754FD67;1;PHOSPHATE DE CODÉINE ANHYDRE|20 mg;0
8CDF6E740560EAB2EEB3A2C6A738800D75C61C3D;1;LEUPRORÉLINE|41,7 mg;1;2DA2CC76BD883A54C617488B16DA1CC97228A2B0
F7F4C0B9914A47434B51DDB67C21BA10EF968924;1;SILDÉNAFIL|20 mg;1;02104BE28F7E76A34957DD2886ADFD481A39972D
892490F6F1F729F3D0EA2034405AD1A2A4606E78;1;ZOFÉNOPRIL|28,70 mg;0
603B54FC6D95CCBEE9BE5553EA9B0728B5A567BD;1;CYCLOPHOSPHAMIDE ANHYDRE|1 000 mg;0
2B0A44C53993FDC2B909B1E2E01CAFE428813C0C;1;GRANISÉTRON BASE|1,0 mg;0
AE08BEF411A693CBDB893F8261DE631DE9C26B19;1;MIDAZOLAM|1 mg;0
B78ECF276FC1047029F08DD16423424DB338C28B;1;RIVASTIGMINE|2 mg;0
80497EA14839BD23538D04EB9177A394445A89FC;1;RALTÉGRAVIR|400 mg;0
6DE621F2CA8E889771B9B2AACB86ED4159607260;1;RANITIDINE BASE|75 mg;2;1632B3EA11650C992F5F6DD0AC6FD8621F54F333;046459E713D1B71A05677556E811D12B14416789
14E4F84AE0F31C7CEEFF7618F37841BA5719C372;1;PASIRÉOTIDE|0,3 mg;0
9BED75C984EDF0281613C32515C0274F19B94BDC;1;LÉVOBUPIVACAÏNE|5 mg;0
C72588D00F6D466C37E9C462F69B0D70FDC92605;1;CEFTRIAXONE BASE|500,00 mg;1;A9D779437CAE37890CCE398A57092D35258C758D
56A7D93439DE33958F9EE44CD276F7F0D609F7DA;1;TÉNOFOVIR ALAFÉNAMIDE|10 mg;0
0FDB081F59B08FF397BDAD36B4F15366A87AB8B3;1;KÉTAMINE BASE|50,00 mg;0
5D7AE7C8962AE3E7539468702E7A5B4D9835E20C;1;OXYCODONE|45 mg;0
A0600BCF6B07B7D85E854A124021D8270517597A;3;CUIVRE|0,031 mg;COBALT|0,029 mg;MANGANÈSE|0,027 mg;0
F38300EC6B2DEB3A7D9454F2651D987B0E1D6D9B;1;CHLORPROMAZINE|4,000 g;1;BC4F9C9EFA9D4290957D57458DF89D898E76AF3D
994C05F476571E4790E7B16ABA74C924CDF030FE;1;VINORELBINE|30 mg;0
42ED970B9CFB05ACC3803437BB00FDB63BA3D498;1;LOXAPINE BASE|25 mg;1;2EA7360A4ED925ADDBAC7CA68985550D4C97FA45
6021E699C006D498CBB3D3909FD459D53888AC4C;1;GOSÉRÉLINE BASE|10,8 mg;0
7CE235FD45F5B50ED857B7A203B77C960DA3E8D2;1;RIVASTIGMINE|4,5 mg;2;A9C4F82390E8D7AD8C8A26409B418E707745E985;5F2034516B1B2EC92A661423409B0F01B04A2DB2
21F1F842E22BF9AA5F1E15F9820E263F2DB022EA;1;VARDÉNAFIL|10 mg;2;4CA9809FC49228CE188AC6F8ACC23173EE6AF31E;4005F0BAA652C686451CCBB316E72B6636E8EF6A
61294A1F1045F97D43AACF4B9E94F1F4DD9AFB42;1;DIPROPIONATE DE BÉCLOMÉTASONE|50 microgrammes;1;C6DD6A0B2886F2B0672578CFC469D8D607273DC7
39D8FB9599E16295CCB4123238DC58BD25033FB2;1;VINORELBINE|50 mg;0
5EAF3FA5CC9057382996B1BDCE3C819DD1C695ED;1;OMÉPRAZOLE|40 mg;1;99DD9FC6D1C82F8604DCE3FC913EE4C5455B10AD
87A27AF4F6EC5662CDD3AFF5DA22E780EDA21896;1;LENVATINIB|4 mg;1;1A15BB9972A707BA38C2F0488E12C95F248EF247
FEC6B511429F34611DFF06262F78B2E860058AF4;1;METFORMINE BASE|662,8 mg;0
279EBD4C972EA8ABFA7BFDF73DADC2D40FF2DA1D;1;GENTAMICINE|40 mg;0
4DDFD421C33A5BD4B7007BD0D92169F1101AAF80;1;LOSARTAN|91,52 mg;1;DE1E30D7E72E24B951B7858E171F72EF3D284678
CB07DFE29E1D15849918248439BC7EFB647E6C70;1;DESMOPRESSINE|0,089 mg;1;E7513977238F8E3AA3B66DF22E8A2355A2C5BB6B
DF98F73FD02416B0C36E91FF2C266CF4AF3674FC;1;MINOCYCLINE BASE|100 mg;0
E4DAD032A7FA9F425D2724667D61549F4E59C485;1;PRAZOSINE BASE|5,00 mg;0
0C37F0CDD78C560422D3978F15EC00A051E66BEE;1;MORPHINE|22,5 mg;0
91B9992EDEB26EC51DFC8F705F8C22740C4E8E6D;2;CLAVULANIQUE (ACIDE)|200 mg;AMOXICILLINE ANHYDRE|1 g;0
16155A0DDB20D51C7762F8CC4320A899D446DCB3;1;CIPROFLOXACINE|750 mg;0
EA0C0180F57B7C15CB419F9FB8297F42C74F966A;1;PÉRINDOPRIL|6,676 mg;0
D2243E41C8B466B361BF98545C744C56326CC9D9;1;OCTRÉOTIDE|20 mg;1;59456CDD52E95C45E8303FA5D6175530C5D7FA87
273D1B610293FDF46A2E676D0378DA65FD7F1CAA;1;CIDOFOVIR ANHYDRE|375 mg;0
A9A25810CD3593E2AF8CD58CF4A196E6BA8B9D00;1;CHLORHYDRATE DE MÉTOCLOPRAMIDE ANHYDRE|10 mg;0
E39334652FEE514100281411A65DC9FBD47ED7BD;1;GEMCITABINE|1000 mg;2;04FE1162ED3735C08080E6C245FAA9D6ADEBD6FE;DA37ADE6F1FC7362B88ACDB4681AA137DF9976B5
F5E3CEAEE6FE2077162CDBDE70911AE963A834D3;1;RIVASTIGMINE|1,5 mg;0
F6548DE2992A7344BB2CD054E9A4FDB8A1AA722D;1;MÉTHYLDOPA ANHYDRE|500 mg;0
51A34D777812995A596A84AE57E98DDFB07C124B;1;PRAMIPEXOLE BASE|0,18 mg;0
109C9F6FD460024D9681E0063E9655B66779D717;1;RALOXIFÈNE|56,00 mg;0
6095A6E30F1B4AE548304FC0A09369CCF289035D;1;TIAGABINE ANHYDRE|5 mg;0
FFE7646A1C77F58031E7141565CF25CFE7CDE4CB;1;PHLOROGLUCINOL ANHYDRE|62,25 mg;2;5F4C79DE20E8B049A647103F973D470FFE27965C;18797FF6677565CE415E3A78BE622375D4E4E6BA
4FD78E799AC7A0F6CDC087EF55BF1E4EDA2BBC5C;1;PÉMÉTREXED|100 mg;0
761F0FE307A3980459A03B24448DE1A5B709BF69;1;CLODRONATE DE SODIUM ANHYDRE|300 mg;0
72D708E2272DDD48EC7697695991D7A399A748DE;1;PÉRINDOPRIL|3,408 mg;0
DF5362F1A3BF9F9ACD3A1B3DACB915A3B77FBC7E;1;IBANDRONIQUE (ACIDE)|6 mg;0
029B7EC7B1439D412F5402A25C061F37DB12A18E;1;SORAFÉNIB|200 mg;0
E1BCB24A88EDE37BFA4FD7244638C1A21C56E85C;1;PAZOPANIB|200 mg;0
85BA21B61206B1E5DA7C1CD25F13F922EDC82E25;1;RABÉPRAZOLE BASE|18,85 mg;1;FE2D32E9C28B0466CD3BFD38814949A42319F4DD
2DF0341C2710B0214CE6F9BD23D1DA6A88BEF81B;1;LOSARTAN|45,8 mg;0
00FF4A5469D30444562A4DAB3C03028FFF0DF1AA;1;ADRÉNALINE|0,250 mg;1;7E2D1CDDB501E0916E2CC1DA69425B7B6B9E19EE
855185BFE68610F12760B54798D9E38095F65CD5;1;CYSTÉAMINE|3,8 mg;1;0587CD1DA4E51333CBF221855980D518361ACFD4
D10CAF8A8C7E694A9F612F87AF3BB8254281DDD3;1;CALCIUM ÉLÉMENT|500 mg;1;C3DB26DF5AC00B828B4275D6CD9C387804E87130
56D91E1236BBD320721655E9757E42D2BCC4C29F;1;L-ARGININE|13,5562 g;1;A92405BF52DBA3653E218BEB0C4AF362C43ED5BE
DC4F1642B42830627E625381253A88AA6A2929EA;1;AZTRÉONAM|75 mg;1;79E481BC96A183FA88D7FDD86D490A6B5988D97E
D2D5D58C93594B58A7E3607BB3AEADBC4FD8A99B;1;DOXYCYCLINE HYDRATÉE|100 mg;1;306EFE5DABE92B6096DE24918B5C6FFD5CC0A3EE
222B90F336E4C6B0530C9C21ED51B25C65345B1E;1;ELTROMBOPAG|50 mg;1;EB80C424CA0230FAB97644C4EC8071875EB2BB26
D54B1B4BA3B5BD47D1A9DBA90E7BA34267674E51;1;CLINDAMYCINE BASE|150 mg;0
1CA8B07DE5248A068569425A91CB94EF7F489A03;1;BROMURE D'IPRATROPIUM ANHYDRE|0,500 mg;2;8B830276516C4006094C19D994E354F36DE4393B;A7E0991889F9CEF045A75136FF0682E60B25A872
7D2BD1FCFCD53A430AACDD62D36F24381EAD7384;1;COBALT|0,029 mg;1;548F88510A70DB624C7B81312D02DDBAEE10D7C0
1DA39AF97D943A2D2772A6650F4BE12000C7D969;1;IBANDRONIQUE (ACIDE)|150 mg;0
152F803C0CCBB2D558F72F8EE7DEEC831BE25FBC;1;PIPAMPÉRONE BASE|4,000 g;0
AC27DDD3A6C4A7F16E8A5FB52AF33F9023290841;1;CÉFUROXIME|500 mg;0
66A01BEC0F08335B2F514A3B857EB98CE97C8AE2;1;ISAVUCONAZOLE|200 mg;1;EAD8181B5798B4BB5CC27BB222CB4474C17B09BB
19B494ECE02D8411C2B891C259147A812F585F30;1;DEXKÉTOPROFÈNE|25 mg;0
9F0D59466EF119F6292974D53CD473C4456C8A87;1;PHÉNOBARBITAL|200 mg;0
4E90303EA36F4EB8376E7083542E1CF6DA12E697;1;TERLIPRESSINE|0,85 mg;0
F46CF0C51D9B3D2D2B2553F08BB6EB0F1485A2D2;1;PHOSPHORE|0,0305 mg;1;2F1A88866703021DCF6C9290540D6B453DBD5248
588CB0273BF6B04F4292F8BBE69FAB2D977EF207;1;ROPINIROLE|0,5 mg;0
48733744D8B292A1B700E1BBCA09B923BEE3D849;1;BROMOCRIPTINE BASE|10 mg;0
E91C7C9BC5A96C930F5510C4193C00C4C6F55814;1;CITRATE DE BÉTAÏNE ANHYDRE|1,89 g;0
90684441E3D8CFF4543613D1EDBC9DAA2F1913B2;4;QUINIDINE|3,3000 mg;CINCHONINE|0,8500 mg;QUININE|120,0000 mg;CINCHONIDINE BASE|0,8500 mg;0
CABACF0384FD6C24BA40AEBD92891DDC2EEAA9BA;1;MITOXANTRONE BASE|2 mg;1;DA3EECA458D8AF9EBB51935AC89AD462A4F20BF9
096F34DAF1907B47B3C6A204EB058A02F1452EB7;1;DOCÉTAXEL ANHYDRE|20 mg;1;64273830B982ABC69E11914634D2D642BCA6D547
CD17CC555011CF65BF2594764BE151BE29D7B563;1;CITALOPRAM BASE|40 mg;0
7D1BAB48D80DE60D74E85A80AB3F050483764F21;1;RANITIDINE BASE|300 mg;5;3CACCCF5D997C2F921BCF0628F918CC62ABAA094;5796A2FC390CD655ABDDBDF10111FF371C080338;9ADB7353BEE763A15E48BC3E178B76EE190A4C70;D3217673FA5CD3938CCD6CE4BC08496AF3763348;046459E713D1B71A05677556E811D12B14416789
4B4358BA82BD1D40AA91A6FAC0C0EB57DD1EE07C;1;RADIUM (223RA)|0,58 ng à la date de référence;1;478839239798FC8DA4CB45EA980A47F3B50C40E7
901A51907C1F6A3B039DCF922FDA5FDE76D971F6;1;PRAMIPEXOLE BASE|0,26 mg;1;EF6F2F60B9399BE71EE949C65B5A2BD47504A381
0B3F857BF6721F463BB106034D246C7B229C5CD3;1;CEFTAZIDIME ANHYDRE|2 g;2;8D968095A6C9F4D30ED89BFA2B712EB7C5483C98;A8F3C13F84C8F75FCE7188F856E75DD95CA3ECFF
D2524136A5CB2C238C7F77A1F6F89175069BBEB5;1;AMBROXOL BASE|27,30 mg;0
63CC12D0D83D5F45910F5449E257F9A6B9F3D91F;1;DICLOFÉNAC|69,6 mg;0
BC21A3B8676168F7D2F92B5C91C02E0E3327C18D;1;FLUOR ÉLÉMENT|0,250 mg;1;DF49C17E9D4AC8D37A62730F9AFBB44220AE31BC
EF40D8870290492135DF85FF2E540F9CC6A353DB;1;FENTANYL|133 microgrammes;0
D23512BE66B7CAD84E4E4234DA8942E0079692BD;2;BUPRÉNORPHINE|8 mg;NALOXONE BASE|2 mg;0
44A59C795291208A3625C887BFF75C4367F6ACC7;1;DACARBAZINE|500 mg;1;5E5DE7EBAE13CDD96AE638CB244DD813BE67D20B
F7D4FB46B0509656EAD9BA7240634120FDB2297E;1;PRAZOSINE BASE|5 mg;0
1C8C47F30788376A6CA41DBAB2AA8905C22E476C;1;BRIMONIDINE|0,132 g;1;D9F680EE9D7A2CD337C8DCA3D8DC2399F1AF61C1
9FEBB4F1B91885663C45D9E476D191EEC53764B3;1;NICOTINE|2,00 mg;1;FDB36CBA7DC755C7A9259A57A8884B9F4F17FC5A
96346474196A5C0CB0E1F201F78CF18ED539F6A0;1;OLSALAZINE BASE|436,50 mg;1;6CC272628B3479CEE3C21974F4BD0F86C6D27014
