B901FDF3DBD278261F93E75770D24B2B27675D40;1;PHOSPHATE D'OSÉLTAMIVIR|59,1 mg;91F7E266253210A770525A06705172DB7B76272E
402E334882E1F955273471E95C824755D7175AA8;1;SPIGELIA ANTHELMIA POUR PRÉPARATIONS HOMÉOPATHIQUES|2CH à 30CH et 4DH à 60DH (pommade à 4 %)
886558F9DF372264581EA262A395745CC306EC9E;1;MENTHE POIVRÉE (HUILE ESSENTIELLE DE)|0,25 g
95EC1228F697D03C0598897BB2CBF9E0D2ADEA7D;1;CHLORHYDRATE DE DALBAVANCINE|516 mg;04B1B4F6ECD537018151262A9D1D7F3593D810A8
B7CEB32E1EE4620304FA9865AE2B52C58F225C66;1;SULINDAC|200,0 mg
CD088C0989704FE2A05432587B28B681616F9E45;1;DIHYDROERGOTOXINE (MÉSILATE DE)|0,100 g
2C42EAD4594727632E087457F0EE53936C7CA7AE;1;UROKINASE (MAMMIFERE/HUMAIN/URINE)|100 000 UI
5618427765300C4F82814379211740FE44B3F290;2;CUIVRE (GLUCONATE DE)|0,518 mg;ZINC (GLUCONATE DE)|0,470 mg
79B2C89FBD38D842AC60122D845F63B7226A8BA0;1;SULFURICUM ACIDUM POUR PRÉPARATION HOMÉOPATHIQUE|2CH à 30CH et 4DH à 60DH (pommade à 4 %)
120263DEBE2AC2E8DDC327B34358A63E5B0A96C5;3;VASELINE|2,14 g;LACTULOSE|3,5 g;PARAFFINE LIQUIDE|4,29 g
2C6D12829F30D56F755281FC304A73D9DB054F11;1;DÉFÉRASIROX|90 mg
9824278732647B062C1866919520212DBCAD8FC5;1;PARACÉTAMOL|1000 mg
21574ABE9DA95B0C529AA2D200544C1C937491DA;3;CHLORHYDRATE DE THIAMINE|0,00200 g;ACIDE ASCORBIQUE|0,50000 g;INOSITOCALCIUM|0,10000 g
D02290CEA851B7A30D34ED891A4700C530FFDC31;1;ÉVÉROLIMUS|0,25 mg
6B78BE59787666C75E7FD5A0779D8345B2C5855B;1;AMISULPRIDE|400 mg
01F92CC54166B6F0AA98946C8D85B54D3C439D73;2;ALENDRONATE DE SODIUM MONOHYDRATÉ|;CHOLÉCALCIFÉROL|0,14 mg (5600 UI)
5C8991484765BE0CAAD7B61F86C928D2EB587EBA;1;PASSIFLORE (POUDRE DES PARTIES AÉRIENNES DE)|300 mg
1DC672A543C377540C08C589A6C157A6B51BB956;3;PÉRINDOPRIL ARGININE|10 mg;BÉSILATE D'AMLODIPINE|6,935 mg;INDAPAMIDE|2,5 mg
973917C35BE0F8D9D50678B9AFE567FFA94E043A;1;MILLEPERTUIS (SOMMITÉ FLEURIE) (EXTRAIT SEC DE)|175 mg
F3A5B915491CDCABF6A549331F0CA21C5488F672;1;ACICLOVIR|200 mg
1A5C3E46E119A0372FF60B3E617C9F34723F9365;1;COFFEA ARABICA POUR PRÉPARATIONS HOMÉOPATHIQUES|2CH à 30CH et 4DH à 60DH (pommade à 4 %)
FDC44F480709A35A8EBD3A9CB0676FB2EE1FB470;1;PHOLCODINE|133 mg
6F27B37EA9A4E40E4586355714FCC9CE3B94A878;1;ECHINACEA ANGUSTIFOLIA POUR PRÉPARATIONS HOMÉOPATHIQUES|2CH à 30CH et 4DH à 60DH (crème à 4 %)
029627669C63899850346FAC1A86FBB38D94D1BF;1;FLUORODOPA [18F]|222 MBq
B88405C5DB5161DC408890A01E95B6E87DE2FEF7;4;ROMARIN (FEUILLE DE)|0,140 g;SÉNÉ (FEUILLE DE)|0,175 g;BOLDO (FEUILLE DE)|0,105 g;BOURDAINE (ÉCORCE DE)|0,140 g
2E411B1BD389C587E3A659DF4B3F91307FC3EEF0;1;MALATE DE SUNITINIB|;C574106B41776D0D4EEC7E3B58FDE9383BF5F10F
4D205E976176955169C5B1E9BD2E4778795067A5;1;FLUORESCÉINE SODIQUE|2 mg
481F2208A0BF512982549E585174E5D086CA2A35;1;SABADILLA POUR PRÉPARATIONS HOMÉOPATHIQUES|2CH à 30CH et 4DH à 60DH
9F4F70FCF1CDCF240867C999E7F2D70840C8BF93;2;FACTEUR WILLEBRAND DE COAGULATION HUMAIN|100 UI;FACTEUR VIII DE COAGULATION HUMAIN |100 UI
03D9C25304377DEC47D90A04644BC0D96E2BB771;2;SULFATE DE CUIVRE PENTAHYDRATÉ|0,20 g;OXYDE DE ZINC|10,00 g
8DA13BE127652D97E343DC49F3A1284820FD5B79;1;CHLORHYDRATE DE LIDOCAÏNE|2,132 g;F24A5AE8A91B43FA54B8CE0C5E32DD3A13CB9616
9C4F0DA258E4ECEFD6D00B22988DBD96AE70F037;1;FUMETERRE (PARTIE AÉRIENNE FLEURIE DE) (POUDRE DE)|220 mg
D24A894C23D3FC4D2D35B8311FE97FD82BBBF7DB;1;CHLORHYDRATE DE TIROFIBAN MONOHYDRATÉ|281 microgrammes;2429AA7F86847CD6EEEF4B71EAC9F2F52BA7B178
2E0C97F57E4D94BD8E3EF3F33119478AD5E8AF67;2;BORIQUE (ACIDE)|18 mg;BORAX|12 mg
2E5D6B28E1A8FF7974C188E4890E982CEC082C52;1;ÉPOÉTINE ALFA |20 000 UI
0437C86C41517757C172E9E80BD737903EFF7479;1;ISOTRÉTINOÏNE|0,050 g
9025640135555BA876EFA0AD94DEC3518EC83EB3;1;ACICLOVIR|3 g
F0B17C07F7CA8E8701D404EDABF4B37CE8C89980;1;NADROPARINE CALCIQUE |19000 UI anti-Xa
9B6AEC18E517DC31E55B4FF894FEA5BA7969F5A3;1;RASBURICASE |1,5 mg
EDCB95684DC77C4B03569A7B9684D98DC65A8E03;1;CARFILZOMIB|60 mg
6A30FE24C6783A7129A163698B0D15C484356646;1;FUMARATE DE FORMOTÉROL DIHYDRATÉ|12 µg
FF6B1CAC085A6818BB8D9109023CA0904AFC5A94;1;POTASSIUM (TARTRATE DE) NEUTRE|500 mg;5389DEFC939EC52441D0FC09D93E2F754C73EAF7
EB7FBD4328BA80BC8CCCB0CBD0E4E38037694222;1;PÉRINDOPRIL ARGININE|2,5 mg;CE879C8C281A6C9D8F41D8BBBED29AC548DB217B
303E7C31F85C3F9489DF1CFCD4CA4FD7AE26C35B;1;CHLORHYDRATE DE DAUNORUBICINE|53,46 mg;8B535E2B64EE9A1AE7E237539BD88902D758DC3D
C85A4500FFE47C7DED24BEE0CC1BB11B58FC8B80;1;PIPOBROMAN|25 mg
22F86D15E9ED6A96D0A599575D42781E91CEBC97;1;PRÉGABALINE|75 mg
793492FC8E8657300B411ED43EDD4726B3F8F9FD;1;LACTOBACILLUS CASEI|250 mg
ADA81AFF3F17E2414A5C1096BCCFADE148590A51;1;LACIDIPINE|2 mg
D6A136274F2ACB7904C4FF11EE530AE4E694DF53;1;ANGUSTURA VERA POUR PRÉPARATIONS HOMÉOPATHIQUES|2CH à 30CH et 4DH à 60DH (pommade à 4 %)
B47FDF69AFF027F1C1C1F9887472172206253BAE;1;SUCCINATE DE LOXAPINE|68 mg;57E2244FD85BDB8525AB1B68B37AB3C2A2C7FA18
3C37492FAEA797A294E72C447F7672361A4E21E6;2;SIMÉTICONE|45 mg;CHARBON ACTIVÉ|140 mg
1C0A522E5AFC9A06E0771B7DDA9090C12607A4B1;1;MAGNESIA SULFURICA POUR PRÉPARATIONS HOMÉOPATHIQUES|2CH à 30CH et 4DH à 60DH (pommade à 1 %, 4 % et 10 %)
0B912C8723517568018E5F46E2DB15F35D09317A;1;ARALIA RACEMOSA POUR PRÉPARATIONS HOMÉOPATHIQUES|2CH à 30CH et 4DH à 60DH (pommade à 1 %, 4 % ou 10 %)
305653FD03AFFB7C69E360D953B5064003FCCB17;2;BICARBONATE DE SODIUM|0,700 g;POTASSIUM (TARTRATE ACIDE DE)|1,150 g
EFC01AC34369A277EE07C94D1479A1B549E9911A;1;AMITRIPTYLINE (CHLORHYDRATE D')|28,300 mg;155E4D44433D1B402E0BC4FEB55D9609F6CE1088
984492ECFD006D7C3953DC43D56D8327A42AADDB;1;ORIGANUM MAJORANA POUR PRÉPARATIONS HOMÉOPATHIQUES|2CH à 30CH et 4DH à 60DH (pommade à 4 %)
4BC340F6D0CBC623EE36866F33CD817206DCFFA0;1;CITRATE DE FENTANYL|0,157 mg;8622E98E99ED7D294E694A0900FC6B9D66BC04DD
F32A5D1C60306ABE5CFCC87BF639A783F495CACD;1;EFMOROCTOCOG ALFA |250 UI
90CAE5CBA0FB57C30833052A67DB95C9D14934EA;1;STREPTOMYCINE (SULFATE DE)|;322E6EC791AADBA94D6BD5DB423E3B58FDE1585B
350612597B813DA214889EC61474092D1C91450C;9;ACIDE FOLIQUE|0,400 mg;ASCORBATE DE SODIUM|113,000 mg;NITRATE DE THIAMINE|3,100 mg;CHLORHYDRATE DE PYRIDOXINE|4,900 mg;PHOSPHATE SODIQUE DE RIBOFLAVINE|4,900 mg;BIOTINE|0,060 mg;NICOTINAMIDE|40,000 mg;SODIUM (PANTOTHENATE DE)|16,500 mg;CYANOCOBALAMINE|0,005 mg
79A026EABC883B48D7A14D25114A43CF32636ED1;47;BENZOCAÏNE|0,364 mg;MERCUROTHIOLATE SODIQUE|0,0065 mg;RÉSINE ÉPOXY|0,041 mg;CYCLOHEXYLBENZOTHIAZOLESULFENAMIDE|0,020 mg;TÉTRAMÉTHYLTHIURAME (MONOSULFURE DE)|0,005 mg;BAUME DU PÉROU|0,650 mg;HYDROXYMÉTHYLSUCCINIMIDE|0,150 mg;ALPHA-AMYLCINNAMALDÉHYDE|0,015 mg;ZINC (DIBUTYLDITHIOCARBAMATE DE)|0,068 mg;MÉTHYLE (PARAHYDROXYBENZOATE DE)|0,160 mg;CYCLOHEXYLPHÉNYLPARAPHÉNYLÈNEDIAMINE|0,025 mg;NICKEL (SULFATE DE) HEXAHYDRATÉ|0,160 mg;ÉTHYLÈNEDIAMINE (DICHLORHYDRATE D')|0,041 mg;BUTYLE (PARAHYDROXYBENZOATE DE)|0,160 mg;DIPENTAMÉTHYLÈNETHIURAME (DISULFURE DE)|0,005 mg;SULFATE DE NÉOMYCINE|0,190 mg;GÉRANIOL|0,070 mg;MORPHOLINYLMERCAPTOBENZOTHIAZOLE|0,020 mg;CHÊNE (MOUSSE DE)|0,070 mg;ISOEUGÉNOL|0,015 mg;QUATERNIUM 15|0,081 mg;TÉTRACAÏNE (CHLORHYDRATE DE)|0,073 mg;ISOPROPYLPHÉNYLPARAPHÉNYLÈNEDIAMINE|0,010 mg;KATHON CG|0,0032 mg;ALCOOL CINNAMIQUE|0,054 mg;ZINC (DIÉTHYLDITHIOCARBAMATE DE)|0,068 mg;HYDROXYCITRONELLAL|0,054 mg;PROPYLE (PARAHYDOXYBENZOATE DE)|0,160 mg;BENZYLE (PARAHYDROXYBENZOATE DE)|0,160 mg;POTASSIUM (DICHROMATE DE)|0,019 mg;EUGÉNOL|0,034 mg;PARAPHÉNYLÈNEDIAMINE|0,073 mg;ÉTHYLE (PARAHYDROXYBENZOATE D')|0,160 mg;DIBENZOTHIAZOLE (DISULFURE DE)|0,020 mg;DISULFIRAME|0,005 mg;RÉSINE P-TERT-BUTYLPHÉNOLFORMALDÉHYDE|0,041 mg;TÉTRAMÉTHYLTHIURAME (DISULFURE DE)|0,005 mg;CHLORQUINALDOL|0,077 mg;CLIOQUINOL|0,077 mg;COLOPHANE|0,690 mg;DIPHÉNYLGUANIDINE|0,068 mg;ALCOOLS DE GRAISSE DE LAINE|0,810 mg;COBALT (CHLORURE DE) HEXAHYDRATÉ|0,016 mg;CINNAMALDÉHYDE|0,034 mg;MERCAPTOBENZOTHIAZOLE|0,061 mg;DIPHÉNYLPARAPHÉNYLÈNEDIAMINE|0,025 mg;CHLORHYDRATE DE CINCHOCAÏNE|0,073 mg
DC32EB6465D1AA434135A655096FBDE42B8CE808;1;CITRATE DE TOFACITINIB|;994C32229A7AA93CBDA6254B049F68BD734073E9
5D5448E79DB95623C393D03F325B60C477E33982;1;CHLORHYDRATE D'IRBÉSARTAN|86,11 mg;FF947AA8F07AEBC87D18346E7471C9ACECB974B0
0AD20EE4923DF98AEF6FF93D41102AEA8F0F9E13;1;SOMATROPINE |3,3 mg
CEA88731BF5FE67163FB6C717796FFB3CC6D28F6;1;MILLEFOLIUM POUR PRÉPARATIONS HOMÉOPATHIQUES|2CH à 30CH et 4DH à 60DH (pommade à 4 %)
3E62F744A1989829CE13A2F8C4D3A881312BFE49;2;TÉRÉBENTHINE (HUILE ESSENTIELLE DE) (PRODUITS D'OXYDATION DE L')|0,06 g;DIPROPHYLLINE|0,35 g
C74331F06F706CCF07FD61B8E98BA933402243D3;2;SULFATE FERREUX HEPTAHYDRATÉ|325,00 mg;ACIDE ASCORBIQUE|500 mg
D339F13CEBB634A39FF046C5F9A1E78793ED53C0;1;RÉGORAFÉNIB MONOHYDRATÉ|;72C114365AB123C754D6C64C48241C71E482EF3F
ADAB3D6134C30DA6E9CB851DEDE54D2081910D99;1;COBALT (GLUCONATE DE)|0,450 mg;17C4E517D21ADA61320F052245FFF67A60EF25F5
7A512741D0CAEC79BB878FF6F5CE6EB2C6680AE9;1;PHYTOMÉNADIONE|10 mg
270C1E0A3F71FD40AD19010B14EC9D6E795ED13C;1;OBINUTUZUMAB |1000 mg
0F14F9947DAACCC5ACD27A0C116DB11C53EA2800;2;MÉDROXYPROGESTÉRONE (ACÉTATE DE)|5 mg;VALÉRATE D'ESTRADIOL|2 mg
26716DC69E3A6574863604ED0C4989E9F7FCE005;1;BENZATHINE BENZYLPÉNICILLINE|1,2 MUI
AD9841D79086984B32B4ED0D5CC8A0A317669F22;1;ISPAGHUL (GRAINE D'), TÉGUMENT DE LA|70 g
03B7B4FD273E3692384BB05F7658328142C7A6C6;4;BISMUTH (SOUS-SUCCINATE DE)|50 mg;GAÏACOL|38 mg;CINÉOLE|45 mg;CAMPHRE RACÉMIQUE|30 mg
EFB164A158ED6BE98DB9DC928A05DE50DA066C71;1;PIMÉTIXÈNE|0,018182 g
597D60441DBCD045398F833ECECC68677022BD56;1;AMPELOPSIS QUINQUEFOLIA POUR PRÉPARATIONS HOMÉOPATHIQUES|2CH à 30CH et 4DH à 60DH (pommade à 4 %)
21161815A956A1723EA3688047D5E00C44BFD2BD;1;OXAZÉPAM|10 mg
AB622118B690FED901547C4D5549E92D31B6ACA9;1;DIAZÉPAM|5 mg
EE23822F1EB7C606FD71AAF37F9C78577C195E30;1;NIFUROXAZIDE|0,200 g
9876C2C47F948AFF848717AE1244C976593047CC;1;MYCOPHÉNOLATE MOFÉTIL|250 mg
C589F57975A59DD3B6E154D7CEB64006C0255463;1;YOHIMBINE (CHLORHYDRATE DE)|5 mg
D291732FE4CB0168F871070DC34455D1A30E66D2;1;MINOXIDIL|5 mg
2581C5D405EBEB6EC6916EECC644B500FC25A62C;1;CHLORHYDRATE D'OXYCODONE|60 mg;0DB43DD22DA74C7E16FD58D9BBDF2C3C3C9D0847
E8FDFE1AAB15F1674B5EB799ECEA4AA33D4ED351;2;ALGINATE DE SODIUM|250 mg;BICARBONATE DE SODIUM|133,5 mg
989D0C6D1A48C7B4929C180AE0F94EFA3654FB51;1;TÉMOZOLOMIDE|250 mg
B4733DDE9BA3FE773A621EC7542C0C8139026D20;1;FENTANYL|4,2 mg
C823802CF78BC4BE6AD38B1721B78781A17D34E3;1;MARRONNIER D'INDE (ÉCORCE DE) (EXTRAIT SEC D')|200 mg
A9BC83D42BD2608910EFF7E463BB86C457B5F9AB;1;MÉTHYLPREDNISOLONE (HÉMISUCCINATE DE)|1267,30 mg;EA66BAB8335922022FE5D0B267AF50048CBA2887
023917BA85D999461F386183307C82989DD3AC7D;1;BOSENTAN MONOHYDRATÉ|33,045 mg;CB43526FF59B445183E09E25AD51D0F1684B7C9D
1E1C191830E5FFCA050257AA39372DA46AAFFDA7;3;CARBIDOPA MONOHYDRATÉE|33,8 mg;ENTACAPONE|200 mg;LÉVODOPA|125 mg
2AC62D4EE9CEDA6EC7E68E7422F4C3490401718F;1;RABÉPRAZOLE SODIQUE MONOHYDRATÉ|20 mg
5253321DEA97209F0C7E2B9383E236F1A3F260C6;2;CHLORHYDRATE DE PSEUDOÉPHÉDRINE|30,00 mg;IBUPROFÈNE|200,00 mg
053EDDE4FD7214B1508343A3A643B529D4EC027A;1;PALBOCICLIB|100 mg
9C6D3E36AFAA0BBDEBCD285E8ED83CA9C80028A4;2;CHLORHYDRATE DE PYRIDOXINE|5 mg;LACTATE DE MAGNÉSIUM DIHYDRATÉ|470 mg
EE9AD4E8D5878FC0E95F5DB366519FB4DEEDCBF8;1;CICLOSPORINE|25 mg
F8C7EF0D587038D1FB2EFED1E468FBEA1467C140;1;CORIFOLLITROPINE ALFA |150 µg
F9C73F943347D5D68ADD0354CAC429BE1D1C155D;1;TRASTUZUMAB |600 mg
1CEDD702A016418C7E038C13203F39CA7C9FAD05;1;LANSOPRAZOLE|15,0 mg
00D90C4807E716DBF9544F8DE6C3EA53AF7824D1;2;GLYCINE|190,0 mg;LACTATE DE MAGNÉSIUM DIHYDRATÉ|
24FF9CC9D8CBA8E7D8327074EA3A2A88100BF56E;1;CITRATE DE SILDÉNAFIL|140,4 mg;1D7BA56BD3A96C30A77059EE40EF37DB6DB77045
00C6164D024BD220058073A3154230AB769F642E;1;ATROPINE (SULFATE D')|0,50 mg
BC4DFD1AC706DB01B71857644121E1BA5DD85979;1;MAGNÉSIUM (PIDOLATE DE)|10 g
D0746A62B9215C1009ABF14709BB5680F5A99C51;1;KALIUM NITRICUM POUR PRÉPARATIONS HOMÉOPATHIQUES|2CH à 30CH et 4DH à 60DH (pommade à 1 %, 4 % et 10 %)
60D9071B58C11231F73902076812190AC1E5C06B;1;HAMAMELIS POUR PRÉPARATIONS HOMÉOPATHIQUES|2CH à 30CH et 4DH à 60DH (pommade à 4 %)
D85B73D3F8CE08C52A57E732CCFFC1A901DEDD13;1;CITRATE DE FENTANYL|;BD2E2FF7C6C0DAD4FB8F9FF34D91D1BB71F3EBF0
6E7D71434831B6E545293D90315C288FA71C6C4D;1;FUSIDIQUE (ACIDE)|1 g
310FDD6A9E3CCFCDE179844881B6F158C51F3C1C;2;BUTOXYDE DE PIPÉRONYLE|7,20 g;DÉPALLÉTHRINE|1,80 g
E821BE2F56E69CD7A8A29445E971FC992F327663;1;CAUSTICUM POUR PRÉPARATIONS HOMÉOPATHIQUES|2CH à 30CH et 4DH à 60DH (pommade à 4 %)
EC8A44FC67A10852E45271A0DE57A929F2667B3E;1;TOLVAPTAN|45 mg
66297E3396C116908D565BC55312BE5F98055E34;1;TÉRAZOSINE (CHLORHYDRATE DE) DIHYDRATÉ|;826B1BC06748DB1D7235C68648B32DCF394A7E74
B30215F5DD6C0E1ACA192E7A40BAA12EBE311588;2;CHLORHYDRATE DE LIDOCAÏNE|213,2 mg;TARTRATE D'ADRÉNALINE|0,091 mg
942C35D68A297A325770BACA5D8A34D4FE7D9D0D;1;TIMOLOL (MALÉATE DE)|1,71 mg;41E611516E80CDC255024264955450B03B701A12
A264A159C62B546CAACF85B904527CD46A21A1C5;1;SARILUMAB |200 mg
E039F941E38E38F9E3584C49AB746E493CF68DA3;1;PILOCARPINE (CHLORHYDRATE DE)|0,50 g
601B6EF102F03B9D50A6647BCB251E334714EDA0;1;SANGUINARIA CANADENSIS POUR PRÉPARATIONS HOMÉOPATHIQUES|2CH à 30CH et 4DH à 60DH (pommade à 1 %, 4 % ou 10 %)
E73AC16C92AE6C31ABE0262487DA64EA7E4F8DD8;1;SINAPIS NIGRA POUR PRÉPARATIONS HOMÉOPATHIQUES|2CH à 30CH et 4DH à 60DH (pommade à 4%)
F7D13C63E08C421BF158E1C361FD531CDB6094C4;1;CÉFAZOLINE SODIQUE|;7B1B565E0D5C87018F29A16DF8ADF30DABED268F
